,caffeylmalonylcyanin,O[C@H]1C[C@H](OC2=Cc3c(O[C@H]4O[C@@H](COC(=O)CC(O)=O)[C@H](O)[C@@H](O)[C@H]4O)cc(O)cc3[O]=C2c2ccc(O)c(O)c2)O[C@@H](COC(=O)\C=C\c2ccc(O)c(O)c2)[C@H]1O
,"3,4-Dicaffeoylquinic acid",O[C@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1OC(=O)\C=C\c1cc(O)cc(O)c1)C([O-])=[O-]
,sophoranol N-oxide,O[C@]12CCC[N@@]3(O)CCC[C@H]([C@H]4CCCC(=O)N4C1)[C@@H]23
,Sophoranol N-oxide,O[C@]12CCC[N@]3([O-])CCC[C@@H]([C@H]4CCCC(=O)N4C1)[C@@H]23
,"(+)-sophoranol,n-oxide",O[C@]12CCC[N@]3([O-])CCC[C@H]([C@H]4CCCC(=O)N4C1)[C@H]23
,Canthin-6-one 3-N-oxide,O[N]1=c2ccc(=O)n3c4ccccc4c(C=C1)c23
,LUTEOLINIDIN,Oc1cc(O)c2C=CC(=[O]c2c1)c1ccc(O)c(O)c1
,"(1alpha,3R,4alpha,5R)-3,4,5-Tris[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-1-hydroxycyclohexanecarboxylic acid",Oc1ccc(\C=C/C(=O)O[C@@H]2C[C@@](O)(C[C@H](OC(=O)\C=C/c3ccc(O)c(O)c3)[C@H]2OC(=O)\C=C/c2ccc(O)c(O)c2)C([O-])=[O-])cc1O
,vicenin-2_qt,Oc1ccc(cc1)C1=[O]c2cc(O)cc(O)c2C(=O)C1
,Vitamin B1.mol2,[H+][N]([H+])([H+])c1nc(C)ncc1C[N]1=CSC(CCO)=C1C
,baogongteng A,[H+][N]1([H+])[C@@H]2CC[C@@H](OC(C)=O)[C@H]1C[C@H]2O
,Betulic acid,[H+][O]=C(C)[C@@H]1C[C@H]([C@H]2[C@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]12C)C(C)=C
,Suaveolic acid,[H+][O]=C(O)[C@]1(C)CCC[C@@]2(C)[C@H]1CCC1=C2CC[C@@H](C(C)C)[C@@H]1O
,hordatine A,[H][N](CCCCNC(=O)\C=C\c1ccc2O[C@@H]([C@@H](C(=O)NCCCC[N]([H])=C(N)N)c2c1)c1ccc(O)cc1)=C(N)N
,"glucodichotomine,b_qt",[H][N]1=C2[C@H](N=C(C=C2c2ccccc12)C(O)=O)[C@@H](O)CO
,indican_qt,[H][N]1=CC(O)c2ccccc12
,Stachydrine,[H][O-]C(=C)[C@@H]1CCC[N]1(C)C
,cnidimol E,[H][O-]C(Cc1c([O-][H])cc2oc(CO)cc(=O)c2c1[O-][H])=C(C)C
,favesone,[H][O-]C1=C(C(=O)C(C)C)C(=O)C(C)(C)C(=O)C1(C)C
,Agrimophol(um),[H][O-]C1=C(C(=O)[C@H](C)CC)C(=O)[C@@](C)(Cc2c([O-][H])c(C)c(OC)c(C(=O)CCC)c2[O-][H])C([O-][H])=C1C
,Neotanshinone B,[H][O-]C1=C(C(C)C)C(=O)c2ccc3c(C)cccc3c2C1=O
,Neotanshinone C,[H][O-]C1=C(C)C(=O)c2ccc3c(C)cccc3c2C1=O
,Diosphenol,[H][O-]C1=C(C)CC[C@@H](C(C)C)C1=O
,Lablab saponin I,[H][O-]C1=C(C)O[C@H](O)C[C@H]1O[C@@H]1CC(C)(C)C[C@@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@H]6O[C@H]([C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@@H](CCO)[C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]6O)C(O)=O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@]12C=O
,Nigakihemiacetal C,[H][O-]C1=C(C)[C@@H]2C[C@@H](O)O[C@@H]3C[C@@H]4[C@H](C)C=C(OC)C(=O)[C@]4(C)[C@@H]([C@@H]1O)[C@]23C
,"bruceine,i",[H][O-]C1=C(C)[C@@H]2C[C@H]3OC(=O)C[C@]4(O)[C@]33CO[C@@]4([C@@H](O)[C@H](O)[C@@H]3[C@@]2(C)CC1=O)C(=O)OCC
,brusatol,[H][O-]C1=C(C)[C@@H]2C[C@H]3OC(=O)[C@H](OC(=O)C=C(C)C)[C@@H]4[C@]33CO[C@@]4([C@@H](O)[C@H](O)[C@@H]3[C@@]2(C)CC1=O)C(=O)OC
,"bruceine,j",[H][O-]C1=C(C)[C@@H]2C[C@H]3OC(=O)[C@H](OC(=O)CC(C)C)[C@]4(O)[C@]33CO[C@@]4([C@@H](O)[C@H](O)[C@@H]3[C@@]2(C)CC1=O)C(O)=O
,"bruceine,c",[H][O-]C1=C(C)[C@@H]2C[C@H]3OC(=O)[C@H](OC(=O)\C=C(/C)C(C)(C)O)[C@@H]4[C@]33CO[C@@]4([C@@H](O)[C@H](O)[C@@H]3[C@@]2(C)CC1=O)C(=O)OC
,"bruceantinol,b",[H][O-]C1=C(C)[C@@H]2C[C@H]3OC(=O)[C@H](OC(=O)\C=C(/C)C(C)(C)OC(C)=O)[C@@H]4[C@]33CO[C@@]4([C@@H](O)[C@H](O)[C@@H]3[C@@]2(C)CC1=O)C(=O)C(O)=O
,"bruceantinol,a",[H][O-]C1=C(C)[C@@H]2C[C@H]3OC(=O)[C@H](OC(=O)\C=C(/C)C(C)(C)OC(C)=O)[C@@H]4[C@]33CO[C@@]4([C@@H](O)[C@H](O)[C@@H]3[C@@]2(C)CC1=O)C(O)=O
,bruceantin,[H][O-]C1=C(C)[C@@H]2C[C@H]3OC(=O)[C@H](OC(=O)\C=C(/C)C(C)C)[C@@H]4[C@]33CO[C@@]4([C@@H](O)[C@H](O)[C@@H]3[C@@]2(C)CC1=O)C(=O)OC
,"yadanzioside,o",[H][O-]C1=C(C)[C@@H]2C[C@H]3OC(=O)[C@H](OC(=O)\C=C(/CC)C(C)(C)OC(C)=O)[C@@H]4[C@]33CO[C@@]4([C@@H](O)[C@H](O)[C@@H]3[C@@]2(C)CC1=O)C(=O)OC
,3-hydroxy-2-oxo-D A-friedoolean-3-en-29-oic acid,[H][O-]C1=C(C)[C@@]2(C)CC[C@@H]3[C@@](C)(CC[C@@]4(C)[C@H]5C[C@@](C)(CC[C@]5(C)CC[C@]34C)C(O)=O)[C@@H]2CC1=O
,"cytochalasan-based,alkaloid",[H][O-]C1=C(C)[C@H]2[C@@H](CC(=O)[C@]34[C@H]([C@H](Cc5c[nH]c6ccccc56)NC3=O)[C@H](C)[C@@]3(C)O[C@H]3[C@@H]4\C=C\C[C@@H]2C)C1=O
,Lupulone,[H][O-]C1=C(CC=C(C)C)C(=O)C(CC=C(C)C)(CC=C(C)C)C([O-][H])=C1C(=O)CC(C)C
,hyperforin,[H][O-]C1=C(CC=C(C)C)C(=O)[C@@]2(C(=O)C(C)C)C(=O)[C@]1(CC=C(C)C)CC[C@H](CC=C(C)C)[C@@]2(C)CCC=C(C)C
,"5-ethoxy-2-hydroxy-3-[(10Z)-pentadec-10-en-1-yl][1,4]benzoquinone",[H][O-]C1=C(CCCCCCCCC\C=C/CCCC)C(=O)C(OCC)=CC1=O
,"5-ethoxy-2-hydroxy-3-[(8Z)-tridec-8-en-1-yl][1,4]benzoquinone",[H][O-]C1=C(CCCCCCC\C=C/CCCC)C(=O)C(OCC)=CC1=O
,Kushenquinone A,[H][O-]C1=C(C[C@@H]2CC(CCC2=C)=C(C)C)C(=O)C=C(OC)C1=O
,"flavaspidic,acid,abmol2",[H][O-]C1=C(Cc2c([O-][H])c(C)c([O-][H])c(C(=O)CCC)c2[O-][H])C(=O)C(C(C)=O)=C([O-][H])C1(C)C
,"filixic,acid-abp",[H][O-]C1=C(Cc2c([O-][H])c(CC3=C([O-][H])C(C)(C)C([O-][H])=C(C(=O)CC)C3=O)c([O-][H])c(C(=O)CCC)c2[O-][H])C(=O)C(C(C)=O)=C([O-][H])C1(C)C
,"sarothralen,b",[H][O-]C1=C(Cc2c([O-][H])c3C=C[C@](C)(CC=C(C)C)Oc3c(C(=O)C(C)C)c2[O-][H])C(=O)C(C(=O)C(C)C)=C([O-][H])C1(C)C
,Sarothralin,[H][O-]C1=C(Cc2c([O-][H])cc(OCC=C(C)C)c(C(=O)c3ccccc3)c2[O-][H])C(=O)C(C(=O)C(C)C)=C([O-][H])C1(C)C
,"norflavaspidic,acid,ab",[H][O-]C1=C(Cc2c([O-][H])cc([O-][H])c(C(=O)CCC)c2[O-][H])C(=O)C(C(C)=O)=C([O-][H])C1(C)C
,(+)-isolariciresinol,[H][O-]C1=C(OC)C=C(CC1)[C@@H]1[C@@H](CO)[C@H](CO)Cc2cc(OC)c([O-][H])cc12
,"aurantio-obtusin,6-o-beta-d-glucoside",[H][O-]C1=C(OC)[C@@H]2[C@H](C=C1C)C(=O)c1cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c([O-][H])c1C2=O
,3-Methyl betuletol,[H][O-]C1=C(OC)[C@H](O)c2c(C1)oc(-c1ccc(OC)cc1)c(OC)c2=O
,"1,3,6-trihydroxy-2,5,7-trimethoxyxanthone",[H][O-]C1=C(OC)[C@H]2Oc3cc([O-][H])c(OC)c([O-][H])c3C(=O)[C@H]2C=C1OC
,2-O-(bata-D-glucopyranosyl)ascorbic acid,[H][O-]C1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)O[C@@H]1[C@@H](O)CO
,glucosylated precursor,[H][O-]C1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)O[C@H]1[C@@H](O)CO
,Para-aspidin,[H][O-]C1=C(Oc2c([O-][H])c(C(=O)CCC)c([O-][H])c(C)c2OC)C(=O)C(C(=O)CCC)=C([O-][H])C1(C)C
,"3,4-Dihydroxy-6,7,3',4'-tetramethoxyflavonol",[H][O-]C1=C(Oc2cc(OC)c(OC)cc2[C@H]1O)c1ccc(OC)c(OC)c1
,4beta-carboxymethyl-(-)-epicatechin,[H][O-]C1=C(Oc2cc([O-][H])cc([O-][H])c2[C@@H]1CC(O)=O)c1ccc([O-][H])c([O-][H])c1
,Neotanshinone A,[H][O-]C1=C([C@H](C)CO)C(=O)c2ccc3c(C)cccc3c2C1=O
,neocryptotanshinone,[H][O-]C1=C([C@H](C)CO)C(=O)c2ccc3c(CCCC3(C)C)c2C1=O
,"kushenol,d",[H][O-]C1=C([C@H](O)c2c(C\C(C)=C\C[C@H](CC)C(C)=C)c([O-][H])cc(OCC)c2C1=O)c1ccc([O-][H])cc1OCC
,kuraridine,[H][O-]C1=C([C@H](OCC)c2cc([O-][H])c(CC[C@@H](CC=C(C)C)C(C)=C)c([O-][H])c2C1=O)c1ccc([O-][H])cc1[O-][H]
,carthamin,[H][O-]C1=C(\C=C2\C(=O)C(C(=O)\C=C\c3ccc([O-][H])cc3)=C([O-][H])[C@@](O)([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=O)C(=O)C(C(=O)\C=C\c2ccc([O-][H])cc2)=C([O-][H])[C@@]1(O)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
,Secalonic acid D,[H][O-]C1=C2C(=O)c3c([O-][H])c(ccc3O[C@]2([C@H](O)[C@@H](C)C1)C(=O)OC)-c1ccc2O[C@]3([C@H](O)[C@@H](C)CC([O-][H])=C3C(=O)c2c1[O-][H])C(=O)OC
,leojaponin,[H][O-]C1=C2C(C)(C)CCC[C@]2(C)C(CCc2ccoc2)=C(C)C1=O
,"6,12-Dihydroxy-5,8,11,13-abietetraene-7-one",[H][O-]C1=C2C(C)(C)CCC[C@]2(C)c2cc([O-][H])c(cc2C1=O)C(C)C
,Evodol,[H][O-]C1=C2C(C)(C)O[C@@H]3CC(=O)OC[C@]23[C@H]2CC[C@@]3(C)[C@@H](OC(=O)[C@@H]4O[C@]34[C@]2(C)C1=O)c1ccoc1
,"limonin,diosphenol",[H][O-]C1=C2C(C)(C)O[C@H]3CC(=O)OC[C@@]23[C@H]2CC[C@@]3(C)[C@@H](OC(=O)[C@H]4O[C@@]34[C@]2(C)C1=O)c1ccoc1
,miltionone II,[H][O-]C1=C2C3=C(C(=O)C=C2C2=C([C@H](C)CO2)C1=O)C(C)(C)CCC3
,"bruceajavanone,c",[H][O-]C1=CC(=O)C(C)(C)[C@@H]2C[C@@H](OC(C)=O)[C@]3(C)[C@H]([C@@H](C[C@@]4(C)[C@@H](CC=C34)[C@@H]3C[C@H](O[C@H]3OC)[C@@H]3OC3(C)C)OC(=O)C(\C)=C\C)[C@@]12C
,"2,5-dihydroxy-3-[(10Z)-pentadec-10-en-1-yl][1,4]benzoquinone",[H][O-]C1=CC(=O)C([O-][H])=C(CCCCCCCCCCCCCCCCC\C=C/CCCC)C1=O
,"2,5-Dihydroxy-3-[(10Z)-pentadec-10-en-1-yl]cyclohexa-2,5-diene-1,4-dione",[H][O-]C1=CC(=O)C([O-][H])=C(CCCCCCCCC\C=C/CCCC)C1=O
,malonylawobanin,[H][O-]C1=CC(C=C([O-][H])C1=O)=C1Oc2cc([O-][H])cc(O[C@H]3O[C@H](C[C@@H](O)[C@@H]3O)C(=O)CC=O)c2C=C1O[C@H]1O[C@@H](CC(=O)\C=C\c2ccc([O-][H])cc2)[C@H](O)[C@@H](O)[C@@H]1O
,"myricetin 3',5'-dimethylether 3-O-beta-D-glucopyranoside",[H][O-]C1=CC([O-][H])=C2C(=O)C(O[C@@H]3O[C@H](OO)[C@@H](O)[C@H](O)[C@H]3O)=C([O]=C2C1)c1cc(OC)c([O-][H])c(OC)c1
,Cucurbitacin E,[H][O-]C1=C[C@@H]2C(=CC[C@H]3[C@]4(C)C[C@@H](O)[C@H]([C@@](C)(O)C(=O)\C=C\C(C)(C)OC(C)=O)[C@@]4(C)CC(=O)[C@@]23C)C(C)(C)C1=O
,Amoenin A3,[H][O-]C1=C[C@@H]2OC(=C(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)C(=O)[C@@H]2C([O-][H])=C1)c1ccc([O-][H])cc1
,"dehydrobruceine,a",[H][O-]C1=C[C@]2(C)[C@H]3[C@@H](O)[C@H](O)[C@]4(OC[C@]33[C@H]4[C@@H](OC(=O)CC(C)C)C(=O)O[C@@H]3CC2=C(C)C1=O)C(=O)OC
,"dehydrobruceine,b",[H][O-]C1=C[C@]2(C)[C@H]3[C@@H](O)[C@H](O)[C@]4(OC[C@]33[C@H]4[C@@H](OC(C)=O)C(=O)O[C@@H]3CC2=C(C)C1=O)C(=O)OC
,kuraridinol,[H][O-]\C(=C/c1ccc([O-][H])cc1[O-][H])C(=O)c1c([O-][H])c(C[C@H](CCC(C)(C)O)C(C)=C)c([O-][H])cc1OC
,alpha-Guttiferin,[H][O-]\C(CC)=C1/[C@@H](C)CCC=C1C(=O)c1c([O-][H])c(CC=C(C)C)c([O-][H])c2c(C)c(C)c(=O)oc12
,Arianacin,[H][O-]\C(CCCCCCCCCCCCC)=C1\CC[C@H](O1)[C@H](O)CC[C@H](O)CCCCCC[C@@H](O)C[C@@H]1C[C@H](C)OC1=O
,"2,4-Dimethyl-6(3-methyl-isobuten-5-isopropyl)-phenyl-3,5 hexanedione",[H][O-]\C(Cc1cc(cc(c1)C(C)=C(C)C)C(C)C)=C(\C)C(=O)C(C)C
,6-Dehydrogingerdione,[H][O-]\C(\C=C/c1ccc([O-][H])c(OC)c1)=C/C(=O)CCCCC
,10-Dehydrogingerdione,[H][O-]\C(\C=C/c1ccc([O-][H])c(OC)c1)=C/C(=O)CCCCCCCCC
,curcumin,[H][O-]\C(\C=C\c1ccc([O-][H])c(OC)c1)=C/C(=O)/C=C/c1ccc([O-][H])c(OC)c1
,demethoxycurcumin,[H][O-]\C(\C=C\c1ccc([O-][H])c(OC)c1)=C/C(=O)/C=C/c1ccc([O-][H])cc1
,dihydrocurcumin,[H][O-]\C(\C=C\c1ccc([O-][H])c(OC)c1)=C/C(=O)CCc1ccc([O-][H])c(OC)c1
,"1,5-dihydroxy-1,7-bis(4-hydroxyl-3-methoxyphenyl)-4,6-hepta-diene-3-one",[H][O-]\C(\C=C\c1ccc([O-][H])c(OC)c1)=C/C(=O)C[C@@H](O)c1ccc([O-][H])c(OC)c1
,"1,5-dihydroxy-1-(4-hydroxyphenyl)-7-(4-hydroxy-3-methoxyphenyl)-4,6-heptadien-3-one",[H][O-]\C(\C=C\c1ccc([O-][H])c(OC)c1)=C/C(=O)C[C@@H](O)c1ccc([O-][H])cc1
,bisdemethoxycurcumin,[H][O-]\C(\C=C\c1ccc([O-][H])cc1)=C/C(=O)/C=C/c1ccc([O-][H])cc1
,"5-hydroxy-1,7-bis(4-hydroxyphenyl)-4,6-heptadiene-3-one",[H][O-]\C(\C=C\c1ccc([O-][H])cc1)=C/C(=O)CCc1ccc([O-][H])cc1
,"1,5-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)-7-(4-hydroxyphenyl)-4,6-heptadien-3-one",[H][O-]\C(\C=C\c1ccc([O-][H])cc1)=C/C(=O)C[C@@H](O)c1ccc([O-][H])c(OC)c1
,"1,5-dihydroxy-1,7-bis(4-hydroxyphenyl)-4,6-heptadien-3-one",[H][O-]\C(\C=C\c1ccc([O-][H])cc1)=C/C(=O)C[C@@H](O)c1ccc([O-][H])cc1
,"anhydrosafflor,yellow,b",[H][O-]\C(\C=C\c1ccc([O-][H])cc1)=C1/C(=C)[C@@H]([C@@H]2[C@H](OC3=C2C(=O)C(C(=C)\C=C\c2ccc([O-][H])cc2)=C([O-][H])[C@@]3(O)OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@H](O)[C@](O)(OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)C1=O
,"saffloquinoside,b",[H][O-]\C(\C=C\c1ccc([O-][H])cc1)=C1/C(=O)[C@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)[C@](Cc2ccc([O-][H])cc2)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O
,"saffloquinoside,a",[H][O-]\C(\C=C\c1ccc([O-][H])cc1)=C1\C(=O)C2=C(O[C@]3(C2)OC[C@@H](O)[C@@H](O)[C@@H]3O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O
,"1,7-Diphenyl-5-hydroxy-4",[H][O-]\C(\C=C\c1ccccc1)=C/C(=O)CCc1ccccc1
,gentiopicroside,[H][O-]\C=C1/OCC=C2[C@@H](C=C)[C@H](O[C@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]3O)C(=O)C=C12
,Rubioncolin B,[H][O-]c1c(C(=O)OC)c2[C@H]3Oc4c([C@H]5C(=O)OC(C)(C)[C@@]35Oc2c2ccccc12)c(C(=O)OC)c([O-][H])c1ccccc41
,Rubilactone,[H][O-]c1c(C(=O)OC)c2ccc(=O)oc2c2ccccc12
,"torachrysone,tetraglucoside",[H][O-]c1c(C(C)=O)c(C)cc2cc(OC)cc(OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)COCC[C@@H](OCC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O)[C@@H](O)[C@H](O)[C@@H](OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C=O)C=O)c12
,torachrysone-8-o-beta-d-glucoside,[H][O-]c1c(C(C)=O)c(C)cc2cc(OC)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12
,"torachrysone,8-o-[beta-d-glucopyranosyl(1-3)-o-beta-d-glucopyranosyl(1-6)-o-beta-d-glucopyranoside]",[H][O-]c1c(C(C)=O)c(C)cc2cc(OC)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]5O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c12
,torachryssone-8-o-beta-d-glucopyranoside,[H][O-]c1c(C(C)=O)c(C)cc2cc(OC)cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12
,"torachrysone,8-o-beta-d-gentiobioside",[H][O-]c1c(C(C)=O)c(C)cc2cc(OC)cc(O[C@H]3[C@H](O)[C@@H](O)[C@H](OC[C@H]4O[C@@H](O)[C@H](C)[C@@H](C)[C@@H]4C)O[C@@H]3CO)c12
,Musizin-8-O-beta-D-glucoside,[H][O-]c1c(C(C)=O)c(C)cc2cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12
,"phenolic,acid",[H][O-]c1c(C)c(C)c2O[C@](C)(CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)CCc2c1C
,dehydro-alpha-tocopherol,[H][O-]c1c(C)c(C)c2O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C=Cc2c1C
,Squamatic acid,[H][O-]c1c(C)c(OC(=O)c2c(C)cc(OC)c(C(O)=O)c2[O-][H])cc(C)c1C(O)=O
,Agrimol G,[H][O-]c1c(C)c(OC)c(C(=O)C(C)C)c([O-][H])c1Cc1c([O-][H])c(Cc2c([O-][H])c(C)c(OC)c(C(=O)C(C)C)c2[O-][H])c([O-][H])c(C(=O)C(C)C)c1[O-][H]
,Agrimol C,[H][O-]c1c(C)c(OC)c(C(=O)CCC)c([O-][H])c1Cc1c([O-][H])c(Cc2c([O-][H])c(C)c(OC)c(C(=O)CCC)c2[O-][H])c([O-][H])c(C(=O)CCC)c1[O-][H]
,(R)-(-)-Agrimol B,[H][O-]c1c(C)c(OC)c(C(=O)CCC)c([O-][H])c1Cc1c([O-][H])c(Cc2c([O-][H])c(C)c(OC)c(C(=O)CCC)c2[O-][H])c([O-][H])c(C(=O)[C@H](C)CC)c1[O-][H]
,Agrimol F,[H][O-]c1c(C)c(OC)c(C(C)=O)c([O-][H])c1Cc1c([O-][H])c(Cc2c([O-][H])c(C)c(OC)c(C(=O)CCC)c2[O-][H])c([O-][H])c(C(=O)CCC)c1[O-][H]
,"4,7-Dihydroxy-5-methoxyl-6-methyl-8-formyl-flavan",[H][O-]c1c(C)c(OC)c2[C@@H](O)C[C@@H](Oc2c1C=O)c1ccccc1
,Eugenitin,[H][O-]c1c(C)c(OC)cc2oc(C)cc(=O)c12
,"2-Acetyl-3,5-dihydroxy-1-geranoxy-6-methyl-4-(2-methyl) butyryl-benzene",[H][O-]c1c(C)c(OC\C=C(/C)CCC=C(C)C)c(C(C)=O)c([O-][H])c1C(=O)[C@H](C)CC
,"2,4-Dihydroxy-6-methoxy-3-methyl-acetophenone-4-O-beta-D-glucopyranoside",[H][O-]c1c(C)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1C(C)=O
,"rubiacordone,a",[H][O-]c1c(C)c(O[C@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]2O)cc2C(=O)c3cc(OC(C)=O)ccc3C(=O)c12
,Rubiadin primeveroside,[H][O-]c1c(C)c(O[C@H]2O[C@@H](CO[C@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)cc2C(=O)c3ccccc3C(=O)c12
,Matteucinin,[H][O-]c1c(C)c(O[C@H]2O[C@H](CO[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(C)c2O[C@@H](CC(=O)c12)c1ccc(OC)cc1
,dimethylflavanones,[H][O-]c1c(C)c([O-][H])c2C(=O)C[C@@H](Oc2c1C)c1ccccc1
,Matteucinol,[H][O-]c1c(C)c([O-][H])c2C(=O)C[C@H](Oc2c1C)c1ccc(OC)cc1
,Methyl ophiopogonanone B,[H][O-]c1c(C)c([O-][H])c2C(=O)[C@@H](Cc3ccc(OC)cc3)COc2c1C
,Methyl ophiopogonanone A,[H][O-]c1c(C)c([O-][H])c2C(=O)[C@@H](Cc3ccc4OCOc4c3)COc2c1C
,6-Aldehydo-isoophipogonone B,[H][O-]c1c(C)c2occ(Cc3ccc(OC)cc3)c(=O)c2c([O-][H])c1C=O
,6-Aldehydo-isoophipogonone A,[H][O-]c1c(C)c2occ(Cc3ccc4OCOc4c3)c(=O)c2c([O-][H])c1C=O
,stilbostemin L,[H][O-]c1c(C)cc(CCc2cc(OC)ccc2OC)c([O-][H])c1C
,obtusin,[H][O-]c1c(C)cc2C(=O)c3cc(OC)c([O-][H])c(OC)c3C(=O)c2c1OC
,2-hydroxy-1-methoxy-3-methylanthraquinone,[H][O-]c1c(C)cc2C(=O)c3ccccc3C(=O)c2c1OC
,Euglobal- lia,[H][O-]c1c(C=O)c([O-][H])c2[C@@H](CC(C)C)C[C@@]3(CC[C@@]4(C[C@H]34)C(C)C)Oc2c1C=O
,Euglobal- Ib,[H][O-]c1c(C=O)c([O-][H])c2[C@@H](CC(C)C)C[C@@]3(CC[C@]4(C[C@@H]34)C(C)C)Oc2c1C=O
,Euglobal- Ic,[H][O-]c1c(C=O)c([O-][H])c2[C@H](CC(C)C)C[C@@]3(CC[C@@]4(C[C@H]34)C(C)C)Oc2c1C=O
,Euglobal-V,[H][O-]c1c(C=O)c([O-][H])c2[C@H](CC(C)C)[C@@]3(C)CC[C@@]4(Oc2c1C=O)[C@@H]3[C@@H]1[C@H](CC[C@@H]4C)C1(C)C
,Euglobal- Ia1,[H][O-]c1c(C=O)c([O-][H])c2[C@H](CC(C)C)[C@@]3(C)C[C@H](C=C[C@@]3(C)Oc2c1C=O)C(C)C
,Acrovestone,[H][O-]c1c(CC=C(C)C)c([O-][H])c(C(C)=O)c([O-][H])c1[C@H](CC(C)C)c1c([O-][H])c(CC=C(C)C)c(OC)c(C(C)=O)c1[O-][H]
,Nervogenic acid,[H][O-]c1c(CC=C(C)C)cc(cc1CC=C(C)C)C(O)=O
,Surangin A,[H][O-]c1c(C\C=C(/C)CCC=C(C)C)c([O-][H])c2c(CCC)cc(=O)oc2c1C(=O)[C@@H](C)CC
,Diiodotyrosine,[H][O-]c1c(I)cc(C[C@H](N)C(O)=O)cc1I
,"picrasidine,q",[H][O-]c1c(OC)c(=O)n2c3ccccc3c3ccnc1c23
,"7,2'-dihydroxy-3',4',5'-trimethoxyisoflavan-7-O-beta-D-glucuronide",[H][O-]c1c(OC)c(OC)c(OC)cc1[C@H]1COc2cc(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)ccc2C1
,"5,8-Dihydroxy-6,7-dimethoxyflavone",[H][O-]c1c(OC)c(OC)c([O-][H])c2c1oc(cc2=O)-c1ccccc1
,Schisanhenol,[H][O-]c1c(OC)c(OC)cc2C[C@@H](C)[C@H](C)Cc3cc(OC)c(OC)c(OC)c3-c12
,gomisin M1,[H][O-]c1c(OC)c(OC)cc2C[C@@H](C)[C@H](C)Cc3cc4OCOc4c(OC)c3-c12
,Gomisin H,[H][O-]c1c(OC)c(OC)cc2C[C@H](C)[C@@](C)(O)Cc3cc(OC)c(OC)c(OC)c3-c12
,(+)-Gomisin K3,[H][O-]c1c(OC)c(OC)cc2C[C@H](C)[C@H](C)Cc3cc(OC)c(OC)c(OC)c3-c12
,(-)-Gomisin L1,[H][O-]c1c(OC)c(OC)cc2C[C@H](C)[C@H](C)Cc3cc4OCOc4c(OC)c3-c12
